SOC,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
11-3031.02,1.4567733055096317,1.303014337735036,0.7021719074371489,1.4435976055881161,0.15437597708133668,-0.12631002921062742,0.39809628617781523,0.33019325804361427,0.5282033706925328,0.8847718398610117,1.0684816254112497,0.7141353181577592,0.950627450026664,-0.5263463634592431,-0.39974731617656895,0.014217567029312397
11-3051.00,0.8639187358249149,0.7357304531351149,0.8692830033373229,2.1773980982557166,0.7713694461354585,0.13215205897762844,1.1517218369760742,0.7155266483325375,1.2489440709178221,1.102516796060188,1.0684816254112497,0.24888200067846292,0.6168810633027467,0.2450395167584815,0.6952515423854407,0.4577139321049782
11-3051.01,0.5030507368863895,0.4263028797169754,0.7578756060705394,1.057386819973589,-0.18497043089843254,-0.25554107330475495,0.07511390726427532,0.08935988911303827,1.341942870946892,0.09544637363899852,0.7786985005275906,1.0464591163572592,0.5453639804333356,0.5480839697011601,0.6741938720284785,1.3801863714623623
11-3051.02,0.7350373076325831,0.09108967518065825,0.5072089622202772,1.598081919833927,0.4628727116083976,0.519845191260011,0.7390221305865514,0.25794324736444274,0.8769488708015429,0.39484568841286644,0.1629093601498155,-0.050209417701084925,0.5692030080564741,-0.30595039768275123,1.748135060233526,0.9721697155927506
11-3051.03,-0.08980383279832853,0.2200178307715491,0.952838551287411,1.5594608412724733,0.030977283270511767,-0.21861791784928983,-0.21198154065887126,0.041193215326921793,0.20270757059078748,0.47650004698755816,0.9235900629694201,0.3153467603183611,-0.026772682521947252,-0.22330191051656573,1.1374626198816358,0.7592914603564308
11-3051.04,0.7865898789095163,0.16844656853519255,0.8414311540206276,1.057386819973589,0.5245720585138087,0.6490762353541394,-0.7143985745243769,-0.031056795352249728,1.4349416709759617,0.09544637363899852,-0.19931954595475693,-1.180110331579378,0.35465175944824273,0.024643550981988414,-0.020709249751258513,0.3867545136928716
11-3051.06,-0.11558011843679399,-0.06362411152841146,0.2843941676867103,1.6946346162375583,0.18522565053404225,-0.36631053967115035,-0.49907698858201704,-0.05514013224530904,0.2724566706125903,-0.5305703754336313,0.4164695944230181,0.14918486121861266,0.02090537272432544,0.7684799354776533,0.33727114631709154,0.5818929143261651
11-3061.00,0.24528788050173034,0.2200178307715491,0.4515052635868867,1.3084238306230311,0.5862714054192225,0.0583057480666982,0.05717044176907906,0.4746932794019616,0.10970877056171767,0.17710073221369022,-0.5977713426697892,-0.14990655716093518,1.141339671011757,0.2450395167584815,0.31621347596012933,0.7592914603564308
11-3071.01,0.21951159486326374,0.8904442398441834,0.423653414270189,1.6753240769568307,0.8947681399462835,0.4459988803490808,1.008174113014501,0.9322766803700564,1.2489440709178221,0.36762756888797005,0.5975840474753044,-0.5154627351803842,0.14010051084000927,-0.11310392762831917,0.31621347596012933,-0.07448170598582124
11-3071.02,0.0648538810324676,0.32316035524426223,0.5072089622202772,1.4049765270266625,0.3394740177975727,-0.36631053967115035,0.11100083825466864,0.4024432687227879,0.7607003707652062,0.7214631227116308,0.5975840474753044,0.11595248139866354,0.5930420356796104,0.35523749964672807,0.7584245534563254,0.546413205120111
11-3071.03,0.03907759539400216,-0.037838480410233744,0.5629126608536702,1.3277343699037572,-0.21582010435113808,-0.4770800060375457,-0.4093596611060341,0.13752656289915263,0.7607003707652062,0.7758993617614236,0.1991322507602721,-1.0804131921195308,0.47384689756392656,-1.1324352693445991,0.31621347596012933,0.6528523327382717
11-3111.00,0.01330130975553556,-0.14098100488294688,0.31224601700340554,0.5746233379554305,-0.5860161857836128,0.22445994761629084,0.05717044176907906,0.23385991047138344,-0.006539729474619049,-0.3400435387593527,-0.12687376473384374,0.9467619768974088,1.2605348091274429,-1.463029218009339,0.2109251241753211,1.256007389241177
11-3121.00,0.580379593801788,1.1998718132623227,1.4263199896712402,1.868429469764095,1.2341145479260527,1.110615678547453,0.9364002510337143,1.6066101133756723,1.1559452708887523,0.939208078910807,0.5975840474753044,-1.146877951759429,1.3082128643737156,-0.3334998934048123,0.12669444274747416,0.4577139321049782
11-3131.00,0.9412475927403112,0.5036597730715108,1.565579236254719,1.887740009044821,0.7096700992300474,0.6859993908096054,1.4208738194040245,0.8841100065839421,0.43520457066346296,1.4563523498838487,0.525138266254388,-0.7813217737399799,0.8075932842878417,-0.7191928335136752,0.31621347596012933,0.04969727623536569
11-9013.01,0.9154713071018458,0.6583735597805794,0.9806904006041063,2.00360324472918,0.5862714054192225,-0.07092529602742934,0.7390221305865514,0.8841100065839421,0.20270757059078748,0.36762756888797005,1.2133731878530793,-0.9142512930197794,-0.07445073776822206,-0.16820291907244245,0.8426552348841724,0.9721697155927506
11-9013.02,0.14218273794786626,0.24580346188972682,0.20083861973662206,0.09185985593727208,-1.943401817702687,-0.25554107330475495,-1.252702539380276,-2.005890420582981,-1.4945205299397346,-0.5850066144834254,-0.7788857957220754,-1.146877951759429,0.06858342797060024,0.9888759012541439,1.1374626198816358,-0.3937990888403001
11-9013.03,-0.1413564040752606,0.34894598636243995,0.34009786632010325,0.9608341235699577,0.18522565053404225,-0.14477160693835958,-0.5349639195724103,0.37835993182973077,-0.471533729619968,0.17710073221369022,0.851144281748507,-0.4157655957205339,0.4023298146945154,-0.5814453549033665,0.9058282459550582,0.06743713083839195
11-9021.00,0.3741693086940599,0.7357304531351149,0.7578756060705394,1.4435976055881161,0.030977283270511767,-0.42169527285434844,-0.17609460966847792,0.49877661629501874,0.6909512707434033,-0.09508046303527887,0.48891537564393134,0.24888200067846292,0.759915229041569,-0.6365443463474897,-0.46292032724745463,0.06743713083839195
11-9031.00,-0.6568821168445799,-0.7856217828374035,-0.13338357206372706,1.3470449091844832,0.5862714054192225,1.0921541008197209,0.7928525270721409,1.1008600386214609,1.6441889710413682,1.347479871784263,1.7929394376203978,-0.11667417734098609,0.8552713395341166,1.4572173285291936,0.9479435866689816,-0.5357179256645133
11-9032.00,0.7350373076325831,0.9678011331987189,1.4263199896712402,2.1194664804135375,0.7096700992300474,1.2029235671861154,1.0261175785096979,1.221276723086749,0.4584542706707299,0.9119899593859107,1.2133731878530793,-1.0139484324796295,1.2843738367505793,1.154172875586515,1.3690969938082156,0.9189501517836702
11-9033.00,1.4309970198711663,1.2772287066168582,1.6769866335215022,1.7911873126411897,1.1415655275679333,0.9259999012701282,1.0620045095000912,0.763693322118654,0.5979524707143336,0.9664261984357034,0.5613611568648478,-0.24960369662078544,0.6645591185490216,0.9613264055320829,0.9479435866689816,0.5641530597231373
11-9039.01,0.6061558794402535,1.0451580265532543,0.9249867019707158,1.1925605949386722,0.6788204257773419,-0.1816947623938247,-0.22992500615406752,-0.10330680603142338,0.41195487065619396,0.9119899593859107,0.3078009225916451,-0.3493008360806328,0.4023298146945154,0.10729203814817394,1.769192730590489,0.4931936413110307
11-9039.02,0.0648538810324676,-0.6309079961283337,1.0920977978708897,1.482218684149568,1.326663568284172,1.461385655374372,1.008174113014501,0.20977657357832627,-0.40178462959816513,0.39484568841286644,-0.09065087412338713,-1.5456665095988271,0.5930420356796104,-0.08555443190625814,0.6531362016715172,-0.7131164716947798
11-9041.00,0.2968404517786624,0.03951841294430168,-0.24479096933051053,0.8256603486048727,0.2777746708921616,-0.9386194492308594,-0.10432074768769128,-0.006973458459192554,0.80719977077974,-0.1222985825601765,0.851144281748507,0.3818115199582623,0.9029493947803893,0.18994052531435823,1.2006356309525215,1.593064626698682
11-9041.01,0.01330130975553556,-0.11519537376476803,-0.1890872706971188,0.18841255234090343,-0.6785652061417322,-0.5693878946762081,-0.39141619561083707,-0.5608902069995193,-0.02978942948188598,1.4835704694087477,-0.16309665534430032,-1.146877951759429,-0.16980684826076956,-0.278400901960689,0.3793864870310151,0.9899095701957769
11-9051.00,0.7865898789095163,0.7099448220169371,0.4515052635868867,1.9263610876062747,0.9873171603044029,1.055230945364255,1.133778371480878,1.1971933861936916,1.0164470708451487,0.17710073221369022,0.9235900629694201,-0.24960369662078544,-0.1459678206376332,-0.030455440462134865,0.14775211310443542,-0.3937990888403001
11-9061.00,0.6061558794402535,0.8904442398441834,0.2286904690533198,1.3663554484652107,0.7713694461354585,1.4798472331021042,1.367043422918434,1.6306934502687294,1.6906883710559042,0.9664261984357034,1.1771502972426229,1.4784800540166063,1.2366957815043045,0.7960294311997143,-0.33657430510568415,-0.9437345815341258
11-9071.00,0.03907759539400216,-0.5019798405374417,0.20083861973662206,1.73325569479901,0.3394740177975727,0.4644604580768146,0.9902306475193047,0.9563600172631157,0.9699476708306127,1.0752986765352917,0.525138266254388,-0.44899797554048304,0.5930420356796104,0.052193046704050665,0.40044415738797634,-0.16318097900095407
11-9081.00,1.7403124475327585,2.5407246314075937,2.317579167805508,1.6946346162375583,1.7277093231693523,1.0367693676365228,1.9591777842599236,1.8474434823062482,1.6906883710559042,2.2184596965809655,1.8291623282308545,1.2790857750969058,0.9267884224035255,1.7051627900277477,1.2006356309525215,1.1673081162260426
11-9111.00,0.1679590235863317,0.11687530629883597,0.03372752383644812,1.4049765270266625,0.740519772682753,-0.015540562844232051,-0.032546885706904644,0.7396099852255947,0.6212021707216004,0.9936443179605998,0.5975840474753044,0.647670558517861,0.6883981461721579,0.13484153387023498,0.7584245534563254,0.5818929143261651
11-9121.00,0.8896950214633803,0.7615160842532925,0.5350608115369725,0.6904865736397878,0.15437597708133668,-0.42169527285434844,0.0033400452834886772,0.01710987843386462,0.1329584705689846,0.3404094493630736,0.1629093601498155,-0.08344179752103403,0.5930420356796104,1.126623379864454,0.7584245534563254,0.8302508787685374
11-9121.01,0.4257218799709908,0.1942321996533714,1.0642459485541944,0.7677287307626932,-0.3083691247092575,-0.3478489619434182,-0.014603420211707584,0.25794324736444274,0.4584542706707299,0.6670268836618379,1.0322587348007932,0.647670558517861,0.950627450026664,-0.22330191051656573,-0.6734970308170711,-0.3583193796342468
11-9121.02,0.3741693086940599,-0.3730516849465509,0.06157937315314337,-0.39090362608088636,-1.141310307932325,-1.1786199596913822,-1.6115718492842093,-0.8739735866092689,-1.4945205299397346,-1.3198958416556446,-0.8513315769429918,-0.5154627351803842,0.6883981461721579,-0.6365443463474897,0.14775211310443542,1.0431291340048572
11-9131.00,0.7865898789095163,1.0193723954350742,1.1478014965042826,1.9456716268870005,1.1107158541152278,0.7967688571759999,0.29043549320663525,1.3176100706589797,0.9466979708233458,1.973496620856893,1.3944876409053657,0.14918486121861266,0.7837542566647054,0.46543548253497463,0.5267901795297467,0.3512748044868175
11-9141.00,0.631932165078719,0.8646586087260056,1.0363940992374994,1.3470449091844832,0.030977283270511767,0.22445994761629084,0.9902306475193047,0.25794324736444274,1.272193770925089,0.8575537203361153,1.3944876409053657,0.4150438997782114,1.2366957815043045,-1.1324352693445991,-0.7787853826018802,0.06743713083839195
11-9151.00,1.4825495911480973,1.4835137555622846,1.8998014280550692,2.3125718732208,1.1724152010206388,1.2767698780970458,1.5285346123752037,1.5102767658034413,1.3651925709541588,2.0007147403817895,1.2133731878530793,-0.28283607644073455,1.2366957815043045,0.46543548253497463,0.7794822238132877,0.546413205120111
11-9161.00,0.6834847363556522,1.1483005510259674,1.3706162910378472,1.9070505483255469,1.1107158541152278,0.261383103071756,0.703135199596158,0.5951099638672496,0.7607003707652062,1.2930436327344679,0.9235900629694201,-0.8477865333798811,0.7360762014184306,-0.08555443190625814,0.5057325091727846,0.7415516057534046
11-9199.01,0.01330130975553556,0.40051724859879767,0.423653414270189,1.2891132913423053,0.21607532398674778,-1.1786199596913822,-0.5887943160580007,0.0652765522199811,0.830449470787009,0.530936286037351,0.1629093601498155,1.2126210154570076,1.2605348091274429,-1.1324352693445991,-0.7156123715309946,0.6883320419443242
11-9199.02,0.9154713071018458,1.2256574443805006,0.5629126608536702,1.2698027520615776,0.15437597708133668,0.33522941398268624,0.09305737275947237,0.8118599959047684,1.3651925709541588,-0.20395294113486698,0.525138266254388,0.647670558517861,1.1175006433886205,0.43788598681291363,0.31621347596012933,0.3512748044868175
11-9199.03,1.817641304448155,1.5608706489168176,1.2870607430877614,0.651865495078336,0.030977283270511767,-1.3632357369687078,-0.5708508505628037,0.041193215326921793,1.4116919709686948,-0.6394428535332194,0.3078009225916451,-0.11667417734098609,1.403568974866263,-0.5814453549033665,-0.35763197546264547,1.6462841905077625
11-9199.04,0.3741693086940599,0.47787414195333083,0.5907645101703655,1.6753240769568307,0.740519772682753,-0.20015634012155767,-0.1940380751636742,-0.2237234904967114,0.43520457066346296,0.4220638079377629,-0.41665688961750297,0.18241724103856471,0.35465175944824273,-0.5538958591813054,0.800539894170249,0.8302508787685374
11-9199.07,0.3741693086940599,0.7357304531351149,0.7578756060705394,1.636702998395379,0.3394740177975727,0.22445994761629084,0.2724920277114382,1.4621100920173271,1.5046907709977646,0.7214631227116308,0.6700298286962175,-0.24960369662078544,1.3558909196199904,0.10729203814817394,0.3793864870310151,0.4222342228989241
11-9199.08,0.7350373076325831,0.581016666426044,1.175653345820978,1.9070505483255469,0.2777746708921616,0.4090757248936165,-0.12226421318288755,1.4380267551242678,1.0396967708524156,1.0208624374854987,0.9598129535798767,0.08272010157871444,1.4750860577356741,-0.25085140623862795,-0.33657430510568415,0.1561364038535256
11-9199.09,0.24528788050173034,0.7873017153714702,0.34009786632010325,1.5208397627110215,-0.09242141054031315,-0.034002140571965024,-0.8579462984859503,-0.2718901642828268,0.6909512707434033,0.9664261984357034,0.9960358441903365,0.3818115199582623,-0.026772682521947252,-0.884489807846045,0.08457910203355067,0.546413205120111
11-9199.10,0.2968404517786624,0.9420155020805411,0.2843941676867103,0.8449708878855987,-0.21582010435113808,-0.8832347160476621,-0.014603420211707584,-0.6572235545717501,0.17945787058352053,0.2587550907883819,-1.2497833736580208,-0.5819274948202824,-0.4320361521152736,-0.8569403121239828,-0.10493993117910454,-0.1277012697949008
11-9199.11,0.0648538810324676,0.6583735597805794,0.25654231837001507,0.05323877737581937,0.061826956723217315,-0.6247726278594062,-1.0014940224475235,-0.8739735866092689,-1.0295265297943856,-0.5033522559087349,-0.7788857957220754,-0.6151598746402315,0.16393953846314774,-0.6365443463474897,0.04246376131962718,0.8125110241655111
13-1011.00,0.3741693086940599,1.7155844356258885,1.0642459485541944,-0.02400337974708605,0.24692499743945331,-0.12631002921062742,0.685191734100961,-0.6813068914648084,-0.7737798297144443,-0.23117106065976462,-0.27176532717567337,-0.3493008360806328,0.09242245559373659,-0.47124737201511985,0.27409813524620585,-0.8018157447099126
13-1021.00,0.5030507368863895,-0.34726605382837317,0.6464682088037559,0.5360022593939778,-0.37006847161467127,-0.40323369512661544,0.3442658896922248,-0.46455685942728847,1.5976895710268344,-0.3400435387593527,0.7062527193066773,0.5812057988779599,0.6168810633027467,-0.5814453549033665,-0.926189075100612,0.7238117511503768
13-1022.00,-0.11558011843679399,0.03951841294430168,0.005875674519752876,0.05323877737581937,1.0181668337571084,-0.0893868737551623,0.5775309411297819,-0.6090568807856347,0.20270757059078748,1.048080557010395,-0.23554243656521676,-0.8477865333798811,-0.3843580968690009,-0.16820291907244245,0.12669444274747416,-0.056741851382794195
13-1023.00,0.7092610219941177,1.1225149199077873,0.897134852654018,0.4201390237096197,0.49372238506110316,-0.9570810269585923,-0.39141619561083707,0.5228599531880759,0.9931973708378796,0.5037181665124546,0.3802467038125583,0.48150865941811255,1.3797299472431268,-0.47124737201511985,-0.1891706126069515,0.9366900063866965
13-1031.01,0.14218273794786626,0.8646586087260056,0.31224601700340554,0.34289686658671426,0.555421731966517,0.261383103071756,-0.17609460966847792,0.8118599959047684,1.1094458708742185,0.530936286037351,0.4164695944230181,0.2156496208585138,1.1651786986348953,0.9337769098100219,0.00034842060570369743,0.5996327689291914
13-1031.02,2.1011804464712815,1.303014337735036,1.593431085571414,0.47807064155179835,0.3086243443448672,0.9444614789978604,1.2234956989568608,1.702943460947903,1.6441889710413682,1.701315425607924,1.4307105315158222,1.01322673653731,1.2605348091274429,2.008207242970424,0.6741938720284785,0.901210297180644
13-1032.00,-0.3991192604599197,-0.6566936272465115,0.005875674519752876,-1.0088408830641298,-1.6040554097229178,0.3167678362549541,-0.4811335230868208,-0.1514734798175388,-0.35528522958363024,-1.074932765931572,-1.9017954046462542,-0.7813217737399799,0.5453639804333356,-0.08555443190625814,-1.1157081083132672,-1.3162715281976851
13-1041.01,-0.7342109737599786,-0.26990916047383773,-1.1917538460981687,-0.33297200823870776,-1.1721599813850319,-1.0863120710527199,-0.8938332294763436,0.3542765949366736,0.31895607062712417,-0.23117106065976462,-1.3222291548789373,0.01625534193881328,0.9029493947803893,0.38278699536878913,-1.705322878308196,0.7592914603564308
13-1041.02,0.21951159486326374,-0.32148042271019434,0.3679497156367985,0.033928238095092586,0.09267663017592286,0.48292203580454673,0.43398321716820853,0.11344322600609545,-0.21578702954002557,-0.20395294113486698,-0.23554243656521676,-0.44899797554048304,0.3069737042019679,1.2643708584747615,-0.3786896458196077,0.6528523327382717
13-1041.03,-0.012474975882929892,0.32316035524426223,0.34009786632010325,0.1691020130601775,0.15437597708133668,0.6121530798986751,-0.26581193714446083,0.8600266696908849,0.8769488708015429,-0.25838918018466106,0.1991322507602721,0.44827627959816047,0.9267884224035255,0.32768800392466707,-0.8209007233158038,1.0963486978139376
13-1041.04,-0.5280006886522504,-0.012052849292054888,-0.7461242570310361,-0.02400337974708605,1.1415655275679333,0.48292203580454673,-0.39141619561083707,0.7877766590117112,0.5747027707070667,1.048080557010395,0.3802467038125583,-0.31606845626068364,0.759915229041569,0.7409304397555898,-0.1891706126069515,-0.09222156058884749
13-1041.06,-0.1413564040752606,0.8646586087260056,0.7578756060705394,0.381517945148167,1.573460955905822,1.4244624999189062,0.900513320043321,1.582526776482615,1.5046907709977646,0.8575537203361153,1.5756020939576518,1.412015294376705,1.594281195851358,0.6858314483114677,-0.42080498653353116,0.8125110241655111
13-1041.07,0.24528788050173034,0.2200178307715491,-0.4954576131807727,-0.294350929677255,0.18522565053404225,-1.5293899365183006,-0.7143985745243769,-1.6687237040801728,-0.23903672954729352,-0.9116240487821897,-0.23554243656521676,1.0796914961772082,0.6407200909258831,-1.2701827479549068,-0.5682086790322629,0.24483567686865843
13-1051.00,0.5030507368863895,1.0451580265532543,0.423653414270189,0.05323877737581937,0.00012760981780348,-1.4370820478796382,-0.624681247048394,-0.753556902143981,0.5282033706925328,-0.3400435387593527,-0.34421110839658653,1.4452476741966571,0.6168810633027467,-0.030455440462134865,0.14775211310443542,1.5398450628896034
13-1071.00,-0.3475666891829876,-0.1667666360011246,-0.24479096933051053,0.7484181914819673,1.388362915189583,1.0921541008197209,1.3132130264328437,1.1249433755145182,1.0396967708524156,1.211389274159776,0.2715780319811885,0.48150865941811255,0.7122371737952943,0.8511284226438364,0.4846748388158233,0.29805524067773875
13-1074.00,0.45149816560945855,-0.08940974264659032,-0.38405021591398925,0.28496524874453477,-0.49346716542549485,0.18753679216082572,0.0033400452834886772,-0.9462235972884426,-1.4015217299106648,-1.5920770369046149,-0.9237773581639049,-2.243546485817773,-0.40819712449213724,-1.4079302265652156,-1.1578234490271906,-0.9792142907401791
13-1075.00,0.7608135932710508,1.174086182144145,1.175653345820978,1.1732500556579464,0.18522565053404225,0.5013836135322789,0.9902306475193047,0.8600266696908849,0.9234482708160788,0.4492819274626617,0.48891537564393134,0.08272010157871444,0.9983055052729367,-0.030455440462134865,0.800539894170249,1.13182840701999
13-1081.00,0.2710641661401958,0.32316035524426223,0.9806904006041063,1.0960078985350408,0.5862714054192225,-0.12631002921062742,0.11100083825466864,0.1856932366852691,0.48170397067799686,0.1498826126887938,0.9235900629694201,0.11595248139866354,0.9029493947803893,-0.3334998934048123,0.2109251241753211,0.6883320419443242
13-1081.01,0.11640645230939965,-0.037838480410233744,0.06157937315314337,-0.19779823327362367,-0.4317678185200824,-1.3447741592409757,-1.252702539380276,-0.46455685942728847,-0.12278822951095578,0.041010134589205674,-0.5615484520593326,0.5812057988779599,0.5215249528101993,-0.5814453549033665,0.3793864870310151,1.3092269530502558
13-1081.02,0.8381424501864472,0.2200178307715491,-0.21693912001381405,-0.19779823327362367,0.00012760981780348,-1.104773648780452,-0.8041159020003599,-0.5368068701064621,-0.006539729474619049,0.4220638079377629,-0.19931954595475693,-0.3493008360806328,0.18777856608628407,-1.2701827479549068,-0.5260933383183394,1.007649424798803
13-1111.00,1.0701290209326408,1.6124419111531754,1.649134784204807,1.482218684149568,1.3575132417368776,0.33522941398268624,0.5954744066249781,1.1971933861936916,1.0629464708596825,1.810187903707512,0.5975840474753044,0.11595248139866354,1.0459835605192094,0.5756334654232211,1.6639043788056789,1.681763899713815
13-1121.00,0.4257218799709908,0.7099448220169371,0.8414311540206276,0.6904865736397878,1.8202583435274717,0.852153590359198,1.7438561983175636,1.4139434182312105,1.8301865710995078,1.973496620856893,1.6480478751785683,1.5781771934764566,0.28313467657883157,0.27258901248054257,1.158520290238599,-0.09222156058884749
13-1131.00,1.2505630204019036,1.5866562800349977,1.398468140354545,1.1539395163772204,1.1107158541152278,1.166000411730651,1.241439164452057,0.11344322600609545,0.2724566706125903,0.5581544055622498,0.7424756099171339,0.34857914013831315,1.3797299472431268,0.41033649109085013,-0.14705527189302803,-0.14544112439792783
13-1141.00,0.8123661645479817,0.4263028797169754,0.8414311540206276,0.4394495629903456,0.4628727116083976,-0.052463718299697176,-0.1940380751636742,0.49877661629501874,-0.006539729474619049,0.939208078910807,0.4526924850334747,1.0796914961772082,1.0936616157654842,0.2450395167584815,0.40044415738797634,1.3447066622563097
13-1151.00,0.8639187358249149,0.3747316174806177,1.4820236883046307,0.7291076522012414,1.2958138948314637,0.6675378130818715,1.0799479749952876,0.49877661629501874,-0.006539729474619049,1.1841711546348797,0.525138266254388,-0.31606845626068364,0.25929564895569523,0.41033649109085013,0.9479435866689816,0.13839654925049855
13-1161.00,0.2710641661401958,0.4520885108351531,0.897134852654018,-0.2557298511158023,-0.3083691247092575,-1.0309273378695218,-1.0194374879427197,-1.572390356507942,-0.30878582956909534,0.7486812422365272,0.851144281748507,1.1793886356370584,0.6168810633027467,0.35523749964672807,0.6531362016715172,1.947861718759215
13-1199.01,-0.7857635450369106,-0.47619420941926405,-0.46760576386407743,-0.39090362608088636,-0.4317678185200824,-0.9386194492308594,-1.0373809534379168,-1.0907236186467888,-0.7505301297071764,-0.6938790925830135,-0.525325561448876,-0.050209417701084925,0.4023298146945154,0.49298497825703563,-0.33657430510568415,0.8125110241655111
13-1199.02,0.580379593801788,0.5294454041896886,0.5629126608536702,0.6711760343590619,-0.5551665123309073,-0.36631053967115035,-0.30169886813485414,-0.10330680603142338,0.43520457066346296,0.5581544055622498,-0.23554243656521676,-0.9142512930197794,0.759915229041569,-0.278400901960689,-0.041766920108219786,0.6528523327382717
13-1199.03,0.5030507368863895,0.606802297544224,-0.07767987343033533,-0.5840090188881499,-0.12327108399302145,-0.8832347160476621,-0.7143985745243769,-0.10330680603142338,0.80719977077974,0.17710073221369022,0.3078009225916451,1.2458533952769566,0.6645591185490216,-1.2701827479549068,-1.1999387897411142,-0.3228396704281935
13-1199.04,0.7350373076325831,1.0451580265532543,0.423653414270189,0.7677287307626932,0.9564674868516974,-0.5140031614930108,-0.06843381669729796,-0.4404735225342313,-0.5412828296417699,0.530936286037351,-0.018205092902470715,-0.2163713168008334,0.5215249528101993,-0.6365443463474897,-0.33657430510568415,0.40449436829589785
13-1199.05,0.2710641661401958,0.8904442398441834,1.3149125924044567,0.9994552021314095,0.8947681399462835,0.0029210148835001008,0.18277470023545528,-0.9462235972884426,-0.6342816296708397,0.041010134589205674,-1.3584520454893938,-1.1136455719394798,-0.3605190692458645,0.2450395167584815,1.0111165977398664,0.6528523327382717
13-1199.06,-0.21868526099065808,0.581016666426044,0.7857274553872347,0.09185985593727208,-0.7402645530471447,-0.45861842830981353,-0.35552926462044376,-0.9703069341814997,-0.936527729765316,0.013792015064309248,-0.12687376473384374,0.08272010157871444,-0.5035532349846847,0.18994052531435823,0.632078531314555,0.10291684004444523
13-2011.01,-0.5795532599291824,0.2973747241260845,-0.43975391454738094,-1.6074676007666464,-0.24666977780384636,-1.3447741592409757,-0.5349639195724103,-0.7294735652509227,-0.5412828296417699,-0.557788494958529,0.9598129535798767,1.2458533952769566,1.0936616157654842,-0.25085140623862795,-1.1157081083132672,0.6173726235322177
13-2011.02,0.7350373076325831,0.47787414195333083,0.7300237567538441,1.0380762806928632,0.4628727116083976,-0.5509263169484759,0.4878136136537981,0.01710987843386462,0.9931973708378796,-0.3400435387593527,0.9235900629694201,1.744339092576205,1.594281195851358,-1.0773362779004758,-0.7998430529588415,1.4334059352714426
