SOC,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
11-3051.04,0.766326434277158,0.6039523083343387,0.160016695706765,0.9150367602039396,0.7510038738479983,0.675297999862792,0.9317099050528718,0.12461454042713795,0.40571398049828744,1.8751664573457445,0.44326318976771495,1.7137938175984135,0.5842951408692817,0.5044488448804607,0.7768205676611987,-0.28317009367940826,1.0705007945300917,0.25657380494680615,-0.20999556490228868,0.7681299686957784,-0.5682244511710682,0.2123434915168038,1.2790379360944322,0.9112712742276702,1.05780293316297,1.1506941147363692,1.0174070596041858,1.0461396234750546,1.1153021185709227,0.9745384129362777,1.0369037842461795,1.5638772858287961,2.295170317640669,2.4062000941636255,2.2320280490574635
11-3051.06,0.7004641866033188,1.0035168513658408,0.60948239156616,1.13755790811096,1.108135791411175,1.2896444145030042,0.5926029525858222,0.8416379316504552,1.3932793976712083,1.2210352721843105,0.44326318976771495,1.1001924128902265,1.206104738536788,1.3991648488266188,1.1119789770851956,0.8850993724354276,0.9057476092101164,0.2088739704682661,0.5082294353551594,0.7270884999967413,0.44265962561590555,0.8796870488307923,1.1842753719100316,1.1271959959293747,1.2235846215612631,0.9947296399239963,1.090163933716362,1.2063805624285546,1.2904345277433993,1.0696681014432152,1.1900569340310259,1.797228120191467,2.0761327006846595,2.1574748229354292,2.02070982919876
11-3061.00,0.36733532468900426,0.6832116839561985,0.9177050589511077,0.692515612296917,0.8088867034375248,-0.7737367776660959,0.7698483409243735,0.7020124721216513,0.7843641422720072,0.7147700880859373,1.6636793374407384,1.4025406279147807,1.8920227951030058,2.174907304072396,0.8375432621126486,1.1809707921166497,0.12554724182577487,0.9934877122877089,0.3232693756224828,-1.2423377136869083,-0.5682244511710682,0.5490323930399587,-0.5718990689257871,-1.67982538619279,-0.9277385247205129,-0.3973901886001501,-0.8893787623769714,-0.3415099504556061,1.0292167601473259,1.0528792530373852,0.9788229897403998,1.9119076560844164,2.531572356655943,2.6128741785859497,2.0074034585750273
11-3071.01,0.7669525625956126,0.6039523083343387,0.8606810512686134,0.9150367602039396,0.8675312365558735,-0.2326105188780538,0.7698483409243735,0.4085072993549605,0.5937724382950675,1.510427193107094,0.7722844001192832,1.8068647658677148,1.5035611250542114,1.7880228497071857,0.7768205676611987,0.17746028341987155,0.7483655367156449,1.3320917121249096,0.11283083434582314,-1.2423377136869083,-0.5682244511710682,-0.33656666740221347,-0.9196440594859957,-0.353453224041576,-0.9277385247205129,-0.7091960736526381,-0.3508676262629382,-0.46301154352880813,0.8540495861773544,0.9745384129362777,1.2849612734710354,1.6758908961461347,1.847351156521049,1.63564778758851,1.6485178853399305
11-3071.02,0.35530872226924987,0.5069606867230356,0.3034195885166277,0.692515612296917,0.6351972893368151,-0.9367863259755058,0.9317099050528718,-0.08799840212531254,0.4716870192673871,1.5132404248678475,0.26834790651902346,1.8326583570301254,0.9731800550203884,1.0218591197386744,0.4360112518121345,0.4029564181658131,0.6490553495235917,1.1917022979288827,-0.3116914781253488,-0.29106307989519514,-0.5682244511710682,-0.1305545843482051,0.4923475058027901,0.4794218308242597,-0.9277385247205129,0.07814535027344184,-0.8893787623769714,0.17926312507569253,0.02453303862397045,1.0696681014432152,1.0002191800844087,0.8838577682799066,2.4215073875286675,2.2226310737629382,1.9405422211848515
11-3071.03,0.7669525625956126,0.6832116839561985,0.7307790296089367,0.7659375246672404,0.8675312365558735,-0.6371080932307436,0.930921376356188,1.116852285150002,0.8070000947154979,1.4887002341253124,0.5411319133375181,1.9297917900259454,1.426623086673944,2.0965084006954764,0.30612614193292603,0.4822226441510464,1.1514682308839523,0.891297346172746,-0.33500769779554634,-1.2423377136869083,-0.5682244511710682,0.12355404733068596,0.15625811434166872,-0.06959743232740195,-0.9277385247205129,-0.1574724783535825,-0.8893787623769714,-0.23991567043860024,1.1153021185709227,0.8725399039711019,1.2479244265359302,2.015513599702272,2.0194987185497815,2.288644742006496,1.9405422211848515
11-3111.00,0.7669525625956126,0.9234484904875336,0.9177050589511077,0.9150367602039396,0.4638859297978877,-0.8160076884665348,0.7698483409243735,1.0659044473096553,0.3431688054211627,0.32931371033666046,0.7732275624410206,0.5788967954901681,0.8945974311290008,0.9436376878639147,0.4360112518121345,0.5625748437958739,0.2882662157974424,1.3320917121249096,-0.20999556490228868,-1.2423377136869083,-0.5682244511710682,-0.05234192621351116,-1.0139007350721496,-1.67982538619279,-0.9277385247205129,-1.6167330763242147,-0.8893787623769714,-1.3071562322710129,1.369994570486735,1.1723666920107676,1.232273389098682,1.6758908961461347,2.295170317640669,0.3783888380291275,1.719257481897023
11-3121.00,0.8302623809925309,1.0035168513658408,1.0474246720187754,1.0626521751271711,0.26544045289243473,-0.2426526967609552,0.6689758749037118,1.2065836617435588,0.9908017876657257,1.0869343230418145,1.508184995612933,1.8326583570301254,1.7994799009714102,2.4068585823643986,1.1119789770851956,1.1059360475634679,1.233360682826279,0.3073089886948088,0.014539476657336467,-1.2423377136869083,-0.5682244511710682,0.5941956992647149,-1.321420958759645,-1.0484576698183279,-0.9277385247205129,-1.6167330763242147,-0.8893787623769714,-1.3071562322710129,1.531558620909006,1.4335970813917316,1.8070542437670745,1.8762815415356984,2.0572127520278345,1.228848708150968,2.892542079094706
11-3131.00,0.7669525625956126,0.8441651640934438,1.0474246720187754,1.352334549136832,0.6351972893368151,-0.17683450797768563,0.7698483409243735,1.4965104672634009,2.9614917577661624,1.6079790850171054,1.508184995612933,2.127042449089216,1.8920227951030058,1.0218591197386744,2.371859720169635,1.3301544071458418,1.0562814621221073,1.043396542062483,-0.10261950731499928,-1.2423377136869083,-0.5682244511710682,0.2092266349680149,-1.1889731308449587,-1.67982538619279,-0.9277385247205129,-0.9423992266680686,-0.8893787623769714,-0.029471255255891095,1.369994570486735,1.3108675910920984,1.4231366445628715,2.015513599702272,2.890470432146977,1.9644994434846201,2.0729404924955808
11-9013.01,-0.09913333507740497,0.1730565303304182,-0.006318076451796955,0.6722960582291692,-0.31293566009664375,0.9505233924578558,0.5146868830934486,0.351872512990837,0.3431688054211627,0.9119235838800156,0.6184835724787263,1.2867785423759923,1.0527967793928108,1.3982913744426209,1.3147051876668512,0.32780875065725695,0.26672307689856684,0.4086354048742934,-0.09871305628435188,0.46653434874539995,0.0715681969388597,-0.1524289390832203,0.45535436790519584,0.3757779644074412,0.4585461092207506,0.29204736962367,0.45483271424168686,0.4314909698316472,0.7727657212334614,0.04758162838319022,0.6184824805205164,1.340966646140796,1.7863993694092344,2.1548327161392793,2.154877304468912
11-9013.02,-0.17808977457295788,-0.3177929650878519,-0.19928242340262026,0.28979816978932565,1.0881229504431658,0.675297999862792,1.0114405403178874,0.18927463150221946,0.5359234174187631,0.6178981915717776,-0.11332293547018851,1.2005678709821113,1.1131178629134515,1.3046232629182242,0.17449708735177635,-0.6737493924987951,0.27916543400152777,0.3062588603568685,0.11283083434582314,1.1749955740759017,0.0715681969388597,-0.05234192621351116,0.8889226819764156,0.9439677106941802,0.9250183717215058,0.6519505700750668,0.8940339395381827,0.9435184176686743,1.1153021185709227,0.9373921428430819,0.8678332172076454,1.125587296352465,1.925565569904682,2.0809040944269506,0.764106323518409
11-9013.03,0.4358169620848546,0.32866071664583796,0.60948239156616,0.8401086919740407,0.034712832912457726,1.3246769555778284,0.5116270334506032,0.49581163024936437,0.4690822127912561,1.6089064752019375,0.6967400114268509,0.4521561490729834,0.7342739678260484,1.0218591197386744,0.24244608804450019,0.2536371373600726,0.4366256626293217,0.9934877122877089,0.41896183393303216,0.7681299686957784,-0.5682244511710682,0.47311509129641943,0.8889226819764156,0.9799145487834837,0.9542004334467861,0.6150548474478473,0.7586694400239214,0.8942250527975414,0.857904164654597,1.0528792530373852,1.0578969460046657,1.794437126775835,1.9039546490484787,1.4753529348448449,1.7949357863073818
11-9021.00,0.5583295699385815,0.7609013078909026,0.35222495098778434,0.8379052977649131,1.1618773177213142,0.1310916090611937,0.6689758749037118,0.987705817705239,0.40571398049828744,1.6079790850171054,0.6158610319128395,2.2242052340791862,0.8608846289216237,2.013558071067063,0.43869822202787956,0.10524146865237778,1.2246173553588813,1.4709375066561285,-0.20999556490228868,-1.2423377136869083,-0.5682244511710682,-0.1524289390832203,0.553131744848151,-0.09439585907440427,-0.9277385247205129,0.22821838438284117,-0.8893787623769714,0.9934604538338019,1.3502403466270996,0.9157266871663859,1.0936573089112962,2.2511989445915748,2.580716186488375,2.527827416409692,2.6072632192120273
11-9031.00,0.8302623809925309,0.8441651640934438,0.9177050589511077,0.9150367602039396,0.4638859297978877,-0.39730923739848384,0.9317099050528718,0.8456755893987211,1.459575980350347,1.7026778355673347,1.4316138991974043,2.127042449089216,1.206104738536788,1.8586144440794412,1.6619239556738166,1.885721375415538,1.068530263519614,-0.4414444999476602,-0.20999556490228868,-1.2423377136869083,-0.5682244511710682,-0.05234192621351116,-0.9196440594859957,-0.7147666147722255,-0.9277385247205129,-0.2701874532385374,-0.8893787623769714,-0.49413638583690833,1.2904345277433993,0.67541170649899,0.8678332172076454,1.9119076560844164,2.1335119522603945,2.1548327161392793,2.1649312327641845
11-9032.00,1.358254853736545,1.6841898484002884,1.467770360585597,1.619687061909508,0.8675312365558735,-0.04817028188769923,1.5213351173377747,1.4254294841174,2.5135243572277735,2.1672359941037316,2.147149000447682,2.2242052340791862,1.4920858812814006,2.013558071067063,1.7883945340545129,1.8122973614154554,1.6972981281887143,0.4583765836489193,-0.10261950731499928,-0.7279756213261936,-0.5682244511710682,0.2092266349680149,-1.321420958759645,-1.2203790524616194,-0.9277385247205129,-0.5317352822542282,-0.8893787623769714,0.7463103399173872,1.9432879105390555,1.3108675910920984,2.0587299584826027,2.355086616711513,2.7095971807598676,2.2226310737629382,2.680127387123455
11-9033.00,1.2150757749671552,1.0076202075840008,1.2861872822818046,1.0664533186298821,0.5750602509286242,-0.5205953563758864,1.259609202722913,1.358476628911672,1.660585702135351,1.8022308787531647,1.3379119900967067,1.4952848013367006,1.6531272240766817,1.9369816867645795,1.8554891194414518,1.3344946186779922,1.3910187801054523,-0.677066073932823,-0.20999556490228868,-1.2423377136869083,-0.5682244511710682,-0.22522979483577896,-0.796675705417868,-1.67982538619279,-0.9277385247205129,-1.6167330763242147,-0.8893787623769714,-1.6391944943021552,1.369994570486735,1.1133134981231847,1.173954127519547,2.46642823164688,2.073805953693836,2.0809040944269506,2.1649312327641845
11-9039.01,0.8308589363937703,0.8441651640934438,1.4018592471422897,1.0664533186298821,0.21255522467019425,-0.6180995347341384,0.8479762822146353,1.2512199842038898,1.9268442938699963,0.802287919146657,1.1802096744337929,1.7137938175984135,1.426623086673944,1.3991648488266188,1.5837674429345157,0.9584143055717109,0.5980240181779345,0.6067201460797126,0.806945807237925,0.28442057543272276,-0.5682244511710682,0.7584826613377869,-0.5373020256689331,-0.8252187418470353,-0.9277385247205129,0.5380344727687495,-0.8893787623769714,0.4807163310060761,0.6035601983829205,1.1902710499997209,1.3105541461159091,0.9126412646390453,1.8303970607270943,1.6108966360568624,1.2801826868031614
11-9039.02,0.4358169620848546,0.34372171459530854,0.549200966519276,0.7659375246672404,-0.13934114013643237,-0.11459735466568981,0.6901417915595319,0.49581163024936437,0.8680198905495401,0.5176061172488726,1.3468587442988043,1.7251431255031031,1.3522754988833716,1.0980214905438714,0.8375432621126486,1.1076268897906347,0.0425343887859533,-0.6097597554651515,0.7815365168490196,0.32098361025241134,-0.5682244511710682,0.30270476731340024,-0.6260731973492012,-0.5480596737994013,-0.0874404323170787,-0.10306662220931327,-0.3508676262629382,-0.23991567043860024,0.2857508062200438,0.553310821637328,0.49870891924067257,0.3366717792327289,1.7769548118051914,1.6963331390124188,1.6460640552626296
11-9041.00,1.094486726755721,0.8441651640934438,1.2242374338020794,0.9150367602039396,2.0622327561600806,0.8085175865992809,0.930921376356188,1.2901709629688578,0.6696537207199549,1.2100821069211043,0.7732275624410206,1.8068647658677148,1.0181908583862336,1.3739752441038804,0.9018303356447481,0.6440278953006195,1.6972981281887143,0.5090578610640344,0.7349512292199226,-1.2423377136869083,-0.5682244511710682,0.5490323930399587,0.10784487850230155,-0.5044880289367935,-0.5048208321928175,0.22821838438284117,-0.8893787623769714,0.8942250527975414,1.5307715415872634,0.9157266871663859,0.6832710682241586,2.2511989445915748,1.9039546490484787,1.8367492701748762,1.4861198176808676
11-9041.01,0.4774286624921484,-0.07754883781735342,0.7307790296089367,0.1353777076617099,0.8065086488757419,1.1499632819860606,0.4878945319986146,0.4772614286256035,0.3406325785812356,0.30135888983002973,-0.3516634288781956,0.3920605172477073,0.658794371616816,0.7933185192060507,0.3732962579141986,-0.04209861654460184,0.9848328164662863,0.5090578610640344,0.9013540100883445,0.8905278853438677,0.371296989393234,0.7890631623622529,0.6474927196810432,0.10733441875080739,0.35765216953791923,0.10307486886059042,0.35055373000597806,0.9435184176686743,0.9381337404896848,1.3722594098131975,1.3105541461159091,0.6764075043023688,0.4523690418473577,0.3136314590994005,1.0557190018129037
11-9051.00,0.15953436097757026,0.1730565303304182,-0.24924441083762158,0.3701493242081619,0.4638859297978877,-0.19915400819791615,0.2529532646601918,0.6330497118908783,0.4716870192673871,1.118444861007543,1.0116232571267976,1.2998837880327903,0.6557336498659126,1.166610619223159,0.7146935709395327,1.6478532824400214,-0.03616523645336746,0.6535041379012536,-0.7866788392701751,0.10326270530951027,-0.5682244511710682,-0.05234192621351116,-0.03936519173838561,0.03781515987643581,0.2712493658731881,-0.008222447974757206,0.15832918382491307,0.21748633807919798,-0.40174162332221824,0.04758162838319022,0.058631786757488355,1.3459848209461247,1.9061907119298989,1.9644994434846201,2.02070982919876
11-9061.00,0.22798834268028106,0.2559560509421286,0.3676227330604999,0.5308948293500366,-0.13934114013643237,-0.6840508698460775,-0.5207579161669614,-0.5196108755107516,0.21556478070554935,0.709228786674568,1.0954208019397353,0.6909383451855726,1.277106249550149,1.419425601095988,0.43869822202787956,2.0348248787706633,-0.3469295345263831,-0.986893464722611,-0.20999556490228868,-1.2423377136869083,-0.5682244511710682,0.04241350041799912,-0.38347973507565913,-0.05607147899596827,-0.9277385247205129,-0.22554347639391778,-0.8893787623769714,-0.3868323982820405,-0.2366847289721011,-0.20502872630001057,-0.12800331077443008,1.4492440622346563,1.3205155245048859,1.1673880092098703,1.436262534906879
11-9071.00,0.22236331807092147,0.4294817459322678,0.6691274992793681,0.9150367602039396,0.6915561733157227,-0.3459677373321884,0.9317099050528718,0.8416379316504552,0.9276604109906037,1.510427193107094,1.3468587442988043,2.2242052340791862,1.6531272240766817,1.4917741830606537,1.3116108800661164,1.5712258842806472,0.4366256626293217,0.2088739704682661,-0.7866788392701751,-1.2423377136869083,-0.5682244511710682,0.0238100899561992,-0.771266461706805,-1.2203790524616194,-0.9277385247205129,-0.4606597530165281,-0.8893787623769714,0.37809721922396083,1.1153021185709227,0.67541170649899,0.7439892644339945,2.015513599702272,1.793688699612015,1.156150106582076,2.391388885577827
11-9081.00,0.5751362884004404,1.0035168513658408,1.0474246720187754,0.9150367602039396,0.21255522467019425,-1.3725233822712484,0.5146868830934486,1.1398123731012384,1.069058156853172,1.0170132590655079,1.5855374837156113,1.7251431255031031,1.9631401549016056,2.4068585823643986,1.4522283615922125,2.2573523961258686,0.7403777414517019,-0.5245591087136441,0.2281199142989396,-0.1534000918058293,-0.5682244511710682,0.2123434915168038,-0.18434893215375486,0.11599514466380774,-0.03239457696011251,-0.008222447974757206,0.0032601524355942114,0.2754922512503518,1.0292167601473259,0.6139621961037328,1.1900569340310259,1.9119076560844164,2.0087013945762617,2.27199627534638,2.462850916899744
11-9111.00,0.8302623809925309,0.8441651640934438,1.1658854097908142,1.2209608606833857,0.3392110780325727,0.9768861431472691,1.0919606391558674,1.358476628911672,0.8458103194266762,0.999200052551413,1.508184995612933,2.3273588077553065,1.5001165413681716,1.5649690240034404,1.1772846718744565,1.4131256875471276,0.8292962093209983,2.013868419416122,0.4313579722700015,-1.2423377136869083,-0.5682244511710682,0.3811289071521471,-0.771266461706805,-1.67982538619279,-0.9277385247205129,-0.9423992266680686,-0.8893787623769714,-0.8591107173842965,1.531558620909006,1.122134297709288,1.557260907597441,2.46642823164688,2.580716186488375,2.4062000941636255,2.0964786969391995
11-9121.00,1.2606706767356466,1.145787999220262,1.5238372641494646,1.142851529592966,1.4260979011413053,1.9510411294251007,1.0121918257000913,1.1869826790107516,0.9276604109906037,1.0683811866168809,0.7722844001192832,1.084871379420306,0.7914605836147582,0.7211137778024305,0.675664551943331,0.0310702074417677,1.3724389787040965,1.933941012346165,2.3241692612546725,-0.7279756213261936,-0.5682244511710682,0.8171400387957414,-0.824350700005595,-0.3287142818855133,-0.9277385247205129,-0.5859996707370188,-0.8893787623769714,-0.2892005687885314,1.193074972478212,1.0320061655295636,1.232273389098682,1.6231984977497198,1.9753671191720583,1.2994437244335535,2.333086956504772
11-9121.01,0.9633320109395258,0.9234484904875336,1.2242374338020794,0.692515612296917,0.26544045289243473,0.946370877170978,0.5926029525858222,0.9719519860384237,0.5937724382950675,0.9096930740448225,0.9333316903043684,2.3273588077553065,0.9731800550203884,1.3302766010658167,0.7146935709395327,0.9584143055717109,0.751908529334156,-0.5635136599247773,-0.11728264478710872,-1.2423377136869083,-0.5682244511710682,0.42471774056759365,-0.771266461706805,-1.67982538619279,-0.9277385247205129,-0.8961321274287292,-0.3508676262629382,-1.3877789703050039,0.6867194503814832,0.26925909229681516,0.6716950848507135,1.5638772858287961,1.262794772208773,1.7741661708299603,1.8665347327591386
