SOC,0,1,2,3,4,5,6,7,8,9,10,11
11-9199.04,-0.5410496724159032,-0.9856181528945479,-0.6842368512685028,-0.7396074030817161,-0.26658349529184544,1.7631674683964007,1.4352691275395102,0.6346450547014987,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
11-9199.07,-0.5410496724159032,-0.9856181528945479,-0.3317268537743029,-0.7396074030817161,0.5212195628472206,1.5062613110056733,-0.3492538481292811,0.39169866826742,1.3563447649387406,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
11-9199.08,-0.5410496724159032,-0.48862073294341524,-0.04337367582404736,0.32211859705716134,0.06654025878453695,1.2963454852516305,0.503643162300656,-0.5081027629699084,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
11-9199.09,-0.5410496724159032,-0.9856181528945479,0.026423303679804243,0.019602608018691306,0.09346712112327454,1.2277858210604022,0.28057779034205704,0.5626609402025124,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
11-9199.10,-0.5410496724159032,-0.9856181528945479,-0.6842368512685028,-0.7396074030817161,0.7727933909834263,1.7701004681460752,0.13999037104041903,0.22853467540305106,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
11-9199.11,-0.5410496724159032,-0.9856181528945479,-0.12022085527778292,-0.7396074030817161,-0.6327888230986769,1.8143946332134422,1.9001448606969265,0.2117383820199543,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-1011.00,-0.4478071310171509,0.39788566202806996,-0.6842368512685028,-0.4405954602483249,-0.6327888230986769,0.7871551703032924,-0.3492538481292811,0.4996748400158994,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-1021.00,-0.5410496724159032,-0.7086987693440635,-0.6842368512685028,0.11070780935074023,0.004993144867422372,2.154496787600267,-0.3492538481292811,-0.5081027629699084,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-1022.00,0.4275594143532249,-0.24595190472680642,0.041933743569549084,0.21933324170818322,0.24656556699209697,0.5298638462598053,-0.3492538481292811,-0.5081027629699084,0.16363013791811543,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-1023.00,-0.5410496724159032,-0.6686183322512302,-0.6842368512685028,-0.7396074030817161,-0.2981263911743667,2.209575618944906,1.2815602157697192,-0.5081027629699084,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-1031.01,-0.5410496724159032,-0.5636804605899939,-0.26757003423035847,0.1527563638116858,-0.19657365321112766,1.8609997981973672,-0.3492538481292811,-0.5081027629699084,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-1031.02,-0.5410496724159032,-0.46748741156719403,-0.5418228122808461,0.012594515608533743,0.18194109737912673,1.7654784683129592,-0.3492538481292811,-0.5081027629699084,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-1032.00,-0.5410496724159032,-0.11550830037013089,1.3490408142780423,2.8345197260986637,0.5373756802504632,-0.7481191075969165,-0.3492538481292811,-0.5081027629699084,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-1041.01,-0.5410496724159032,-0.9856181528945479,-0.6842368512685028,-0.7396074030817161,-0.6327888230986769,2.496524775250891,1.4352691275395102,-0.2225657754572629,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-1041.02,-0.5410496724159032,-0.13627725413641725,0.144161642842867,0.7017236026073651,0.04576810783751084,0.8811358335766621,-0.3492538481292811,-0.5081027629699084,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-1041.03,-0.5410496724159032,-0.9856181528945479,-0.6842368512685028,0.9037902671002428,-0.6327888230986769,1.7281173029952672,0.4830236741364158,0.20394010294923073,0.13232529206455576,0.3983015883274376,-0.34386349046111836,-0.23240683390783315
13-1041.04,-0.5410496724159032,-0.6416551291160514,0.4593055806026817,0.46578449146539236,1.2659396412443065,0.7105070064041101,-0.3492538481292811,-0.5081027629699084,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-1041.06,-0.5410496724159032,-0.37821734713315625,0.4910314803771598,-0.09019083974044459,0.6496991631491973,0.051101696879484335,0.6929675536268617,-0.5081027629699084,-0.2088975277392452,-0.24953709149451897,0.01049052714053981,0.7777735733473412
13-1041.07,-0.5410496724159032,-0.9856181528945479,-0.6842368512685028,-0.7396074030817161,-0.6327888230986769,2.2765946165250956,0.5879956138816388,0.09176485785497718,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,0.22221981202158828
13-1051.00,-0.5410496724159032,-0.8198308903741921,-0.04337367582404736,-0.7396074030817161,-0.282739612695088,1.6464619726102083,-0.3492538481292811,0.5824565716897335,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-1071.00,-0.5410496724159032,-0.4929931442626334,-0.5918792319250223,-0.17662397946572167,-0.08194215354050183,0.9897528296549007,-0.0324635299695902,0.9861674805048817,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-1074.00,2.7989816612707457,0.5749683204564061,-0.6842368512685028,0.2999263044249956,-0.6220180781631819,-0.8047386055525939,-0.3492538481292811,-0.49970461627836,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-1075.00,-0.5410496724159032,-0.2568829330248519,-0.6842368512685028,-0.7396074030817161,0.13655010086525476,0.3507613527265397,1.5252450758925586,0.9915662890923055,-0.2088975277392452,0.9198468071010706,-0.34386349046111836,-0.23240683390783315
13-1081.00,-0.5410496724159032,-0.6820999338188195,-0.09695519544316572,0.23334942652849833,-0.6327888230986769,2.08401129014524,-0.3492538481292811,-0.5081027629699084,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-1081.01,-0.5410496724159032,-0.9856181528945479,-0.3317268537743029,-0.15559970223524888,0.13655010086525476,2.08401129014524,-0.3492538481292811,-0.5081027629699084,-0.2088975277392452,0.9198468071010706,-0.34386349046111836,-0.23240683390783315
13-1081.02,-0.5410496724159032,-0.9856181528945479,-0.6842368512685028,-0.20816039531143096,1.1159185510713399,1.6464619726102083,-0.3492538481292811,-0.23516299549458547,1.2154729585977218,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-1111.00,-0.5410496724159032,-0.9856181528945479,-0.6842368512685028,-0.7396074030817161,-0.6327888230986769,0.6766123409612554,1.8139179101919218,2.2602863071369383,0.9963390376228041,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-1121.00,-0.5410496724159032,-0.6995895790956923,-0.21610357459620533,3.607745922019386,-0.05655396904969208,0.7667413377070277,-0.3492538481292811,-0.5081027629699084,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-1131.00,-0.5410496724159032,-0.8719354585948753,-0.6842368512685028,0.35599104370625656,-0.6327888230986769,2.20418328580627,-0.3492538481292811,-0.1331854999543549,0.767813662891818,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-1141.00,-0.5410496724159032,-0.6686183322512302,-0.3775531534485489,0.2765659963911368,-0.2981263911743667,1.8748657976967167,-0.3492538481292811,-0.24716034791108318,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-1151.00,-0.5410496724159032,-0.9856181528945479,-0.48824129266172767,-0.4148991214110804,-0.20503638137473093,1.4419384799948014,1.7333144564589826,0.49187656094517596,0.6613771869897149,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-1161.00,-0.5410496724159032,-0.9856181528945479,-0.6842368512685028,-0.7396074030817161,-0.6327888230986769,1.372223315845294,0.4661531838202191,1.839179237317869,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-1199.01,-0.5410496724159032,-0.15741057551263837,1.2383526750648635,0.32211859705716134,-0.282739612695088,0.24561085652313852,1.3546656738065712,-0.5081027629699084,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-1199.02,-0.5410496724159032,-0.9856181528945479,-0.1420764751224233,-0.28992147342993635,0.5504544419578501,1.5655769755306688,1.0922358244435137,-0.5081027629699084,0.9963390376228041,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-1199.03,-0.19312974182354395,0.6540360918122682,0.7258031387082968,-0.7396074030817161,0.13655010086525476,-0.034405300033171514,-0.3492538481292811,-0.5081027629699084,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-1199.04,-0.5410496724159032,-0.9856181528945479,-0.36345275354878087,0.32211859705716134,0.06654025878453695,1.8213276329631174,-0.3492538481292811,-0.5081027629699084,-0.2088975277392452,1.8764028361522627,-0.34386349046111836,-0.23240683390783315
13-1199.05,-0.5410496724159032,-0.9856181528945479,-0.6842368512685028,-0.23152070334528968,-0.6327888230986769,1.2046758218948195,0.4661531838202191,1.839179237317869,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-1199.06,-0.5410496724159032,0.2047708287626006,0.17024738265743775,0.27773401179282997,-0.2311939047895046,0.7856145036922536,-0.3492538481292811,-0.5081027629699084,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-2011.01,-0.5410496724159032,-0.9856181528945479,-0.6842368512685028,3.871717402801989,0.4504403818425389,0.8187388358295887,-0.07745150414611435,-0.3377403586556409,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-2011.02,-0.5410496724159032,-0.9856181528945479,-0.6842368512685028,-0.7396074030817161,-0.6327888230986769,1.0294249948891507,1.4352691275395102,2.062929859885551,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-2021.01,-0.5410496724159032,0.5891786572438652,-0.3655678135337461,1.9935486368797504,1.167464258976923,-0.5948227797985514,-0.3492538481292811,-0.5081027629699084,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-2021.02,-0.5410496724159032,-0.9856181528945479,-0.3317268537743029,0.4284079986112184,1.2905584868111524,1.5062613110056733,-0.3492538481292811,-0.5081027629699084,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-2031.00,-0.5410496724159032,-0.6190643373000909,-0.6842368512685028,-0.35649835132643365,0.18501845307498252,1.6599428054567982,-0.3492538481292811,0.05397319774300934,0.6269418565507991,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-2041.00,-0.5410496724159032,-0.9856181528945479,-0.6842368512685028,-0.7396074030817161,-0.6327888230986769,2.8543445956646623,-0.3492538481292811,-0.20816895255746562,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-2051.00,-0.5410496724159032,-0.9856181528945479,-0.6842368512685028,-0.7396074030817161,-0.44660880349940546,1.5497851427675209,-0.15430596003100977,1.6160284823710112,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-2052.00,-0.2383593328005507,-0.9856181528945479,-0.3775531534485489,-0.7396074030817161,-0.6327888230986769,1.2046758218948195,6.170253409618678,-0.5081027629699084,-0.2088975277392452,0.7678269002836439,-0.34386349046111836,-0.23240683390783315
13-2053.00,-0.5410496724159032,-0.6212505429597,-0.6842368512685028,0.039458869847471184,0.13655010086525476,1.8914279637653846,0.2749542935699915,-0.5081027629699084,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-2061.00,-0.5410496724159032,-0.9856181528945479,-0.6842368512685028,-0.7396074030817161,-0.6327888230986769,2.544670606845855,1.2815602157697192,-0.24716034791108318,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-2071.00,-0.5410496724159032,0.3261052428709049,0.161787142717577,0.1948049182726315,-0.32505325351310427,0.7359280054862509,-0.3492538481292811,-0.5081027629699084,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-2071.01,-0.5410496724159032,0.4518120682984276,-0.6736615513436768,2.452578689745074,-0.06655537506122318,0.1855248586926236,-0.3492538481292811,-0.5081027629699084,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-2072.00,-0.5410496724159032,-0.7622608080044861,-0.6842368512685028,0.7589563572903189,0.22733209389299866,1.8428969655176608,-0.13930996863883502,-0.5081027629699084,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-2081.00,-0.5410496724159032,0.17853636084729146,-0.3719129934886417,0.1621004870252293,-0.11579306619491485,0.7355428388334913,-0.2461564073080799,-0.022809857722575974,-0.03672087554466673,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-2082.00,-0.2244425355768563,0.1737995819181385,0.2774104218956746,1.3838445971960387,-0.6327888230986769,0.42086168352880715,-0.3492538481292811,-0.5081027629699084,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-2099.01,-0.5410496724159032,-0.9856181528945479,-0.6842368512685028,-0.7396074030817161,-0.6327888230986769,-0.30248129035393057,2.0950927487951976,3.4042338600499953,-0.2088975277392452,-0.24953709149451897,0.2106113212537065,-0.23240683390783315
13-2099.02,-0.5410496724159032,-0.9856181528945479,-0.6842368512685028,-0.7396074030817161,-0.6327888230986769,1.9465067951100234,3.2216666021323235,0.06297121205538264,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
13-2099.04,-0.5410496724159032,-0.9856181528945479,-0.6842368512685028,-0.27240124240454233,-0.6327888230986769,1.9684612943173267,1.1503452910881906,0.2117383820199543,-0.2088975277392452,0.6859700273819527,-0.34386349046111836,-0.23240683390783315
15-1111.00,-0.5410496724159032,-0.9856181528945479,-0.6842368512685028,0.23568545733188415,-0.6327888230986769,0.59033501074308,-0.3492538481292811,0.6874334053340886,-0.2088975277392452,0.35386500018080524,1.4674208944739764,0.17675714742864612
15-1121.00,-0.5410496724159032,-0.894161882800901,-0.2753252541752309,-0.28992147342993635,1.6006020731686168,0.4794070147482834,1.7614319403193104,0.34430912622225407,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
15-1121.01,-0.5410496724159032,-0.9856181528945479,-0.6842368512685028,-0.7396074030817161,-0.282739612695088,0.9458438312402936,0.503643162300656,1.9459556738246981,-0.2088975277392452,-0.24953709149451897,-0.05387953720796284,-0.23240683390783315
15-1122.00,-0.5410496724159032,-0.9856181528945479,-0.1794425348568085,-0.5048363073414364,0.3573503720429031,1.2227786545745258,3.8721177287679014,-0.3401398291389405,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
15-1131.00,-0.5410496724159032,-0.9856181528945479,-0.6842368512685028,-0.44526752185509666,0.05884686954489767,2.586268605343904,-0.3492538481292811,-0.4811087200327886,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
15-1132.00,-0.5410496724159032,-0.9856181528945479,-0.5848290319751384,-0.7396074030817161,-0.38429235065832695,2.2661951169005836,-0.3492538481292811,0.4300901960002127,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
15-1133.00,-0.5410496724159032,-0.9856181528945479,-0.6137348517696628,-0.7232551874580151,-0.35198011585184186,2.158348454127865,-0.07182800737404882,0.5002747076367242,-0.2088975277392452,-0.24953709149451897,-0.34386349046111836,-0.23240683390783315
