SOC,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
11-3031.02,0.7831995451885013,0.7546923875311833,0.7927457124171639,0.8991353209655651,0.9527544277151303,0.6802514121110301,0.8771679438723542,1.1815843564241506,0.7246355712195853,0.9175426755347027,0.47875859141455873,1.6148208925648173,1.400103630120051,1.5143798302933937,0.0680872057488247,-0.07845858727523852,0.2969840873565394,-1.1029467491440859,-1.404679610768652,-0.40854336790251466,1.053631416899719,-1.4449148378822414,-1.2028930850702237,-0.9107540730437709,-1.184187892423766,-1.6095320801274002,-1.3210724975544406,-1.2173452990125353,-1.3219097847183494,-2.0252858187498215,-1.0717810450904801,-1.38402019396272,-1.0157991309097791,-1.464988317543995,-2.646297974550532,-1.3300331196920736,-1.3314536130694703,-0.6470288102041296,-1.3063422828831044,-1.2409024177199497,1.2782077208119713,-0.708993951815038,-1.4857079983083474,-0.8569750135233574,-0.26444134790478263,-2.4065761866376962,-0.9152374075764372,-1.6667893444061406,-0.7286926527852824,-0.9308184839427864,1.548542125562063,1.1448703940412124
11-3051.00,0.6120747487928008,0.5615848041719205,0.4728835457281335,0.29828122408461916,1.1614428726958004,1.039120318162184,0.8771679438723542,1.1005227615876396,0.8771829228092614,1.2723202997156076,0.7171336489640459,1.0254481725163285,1.1919895441043944,0.9048678919974474,0.8573587529707023,0.10426405249071935,0.393212953154034,-0.3861145058460397,0.28220561608871814,0.04583485363024686,0.33105154130944797,-0.3572896200746299,-0.41310697418581294,-0.08531912365864017,-0.25698191510730517,-0.20505355701348688,0.1950551851603533,0.5628056924940885,0.5512219707839769,0.6343009941580395,0.8017972020230837,0.03195600533197954,-1.0157991309097791,-0.3893527705083971,-0.0348811270315431,0.2931140704020595,-0.26413272182721786,-0.6470288102041296,0.3700696478579879,-0.5114863491682473,-0.48997443987646855,0.23146815339208324,0.1319038605469777,-0.8569750135233574,-0.8685939766893247,-0.022768240949161113,-0.9152374075764372,-0.11732962561960948,0.8138157193868532,-0.3042636596368772,0.49146832697764076,0.6103681466806777
11-3051.01,0.6120747487928008,0.8840510522400719,0.6295987124883355,0.7867925985488614,0.38295197134597864,0.49757996513921926,1.413397449735355,0.7037597161872177,0.5532966637599074,0.0416219186758899,0.2592067743013751,0.9914938506644336,1.1105916316379822,1.1930005206746028,0.8455404183042108,1.2511853701711384,0.9824355387832806,-0.3861145058460397,-0.16497780118021202,1.293071713322407,1.0491297991388582,0.41919843777559274,0.4385389963352589,0.5139490912175176,0.3936494087541275,0.065205204553291,0.2458907196593387,0.1326065881644036,0.018783907247555184,0.16950576067809706,-1.0717810450904801,-0.1593522760211507,-1.0157991309097791,0.09472822606662461,-0.33623332108426496,0.17699069584375768,-0.11148891630268427,-0.6470288102041296,-0.0525123965768769,0.07804115278847257,1.0169020670873123,0.6350332628676334,1.1571362134805376,-0.8569750135233574,-0.8685939766893247,0.5870452185965567,-0.9152374075764372,0.4177880538530121,0.4921331616998254,-0.9308184839427864,0.3896390402776516,0.6103681466806777
11-3051.02,0.8807082706761665,0.3362156954123003,0.7927457124171639,0.4756125192305509,0.38295197134597864,0.29285171707523683,0.962120717213903,0.9398636629525478,0.48588692235886954,0.4720713381708007,0.47875859141455873,1.1522984295041347,1.1105916316379822,0.39135783630037063,0.4532007855033859,0.473472889313076,0.6859245489295571,0.9153802374760638,0.3563902049684216,0.20348322689550347,0.21144384677646508,-0.023713586400208722,-0.043731480421673366,0.280294639530226,0.3203128735588053,0.29644676519108765,0.40153186324062273,0.4092168698885672,0.4783584635271751,-0.8843108986165672,0.4468123038975833,-0.5805109586212711,-0.08633652433061594,-0.5957300175331224,-0.13542142373200605,-0.841473792601252,-0.5864142247602079,0.9839329525305788,-0.5090780924694724,0.5442099233847508,-0.8886549303381108,0.6350332628676334,0.7286007599409966,0.6001528744094247,0.9080603690276742,0.28555349377497113,0.4734974815172057,0.62886850429509,0.4921331616998254,0.756392257939748,0.5814912484084557,0.17925358422073784
11-3051.03,0.9636534983160389,0.7546923875311833,0.551240674221365,0.6005218135208774,0.4525098447439882,0.6971825074904272,0.34093843800935153,0.5322735222142945,0.3336114422655179,-0.12762947899763552,0.13594339472262812,0.8689608236657412,0.7214445376983812,0.6918696791618947,1.141491008114619,0.7724357724650777,1.3783536891622354,-0.5416860784572846,0.058643261735462006,1.9390191509130164,1.637931753167329,0.30404592559413834,-0.008178956115139907,-0.740913119417819,0.07208378507103284,0.0310172996938237,-0.16082955046388772,0.9130680468353567,0.8063460442799455,1.1869950914143619,-0.3515295625709628,0.09158684337871084,0.6129511292479914,-0.03842523246288167,0.11908136157748994,0.3822275467813485,0.07908466371093203,-0.6470288102041296,0.07116239659501374,0.39640621601107545,-0.22422798737503835,0.5290367540819663,0.8704718664560066,-0.8569750135233574,-0.8685939766893247,0.034855235958457534,0.5339519042791924,0.9265494323969973,1.1130337227928957,-0.9308184839427864,0.6939246849783184,1.0709273040591114
11-3051.04,0.5204263081302442,0.8223514490646132,0.551240674221365,0.7173668433404149,0.4525098447439882,0.22554735540241458,1.2993371316669777,1.1005227615876396,0.8771829228092614,0.9175426755347027,0.47875859141455873,0.6404163194667606,0.9158219717927425,1.0088942493820716,1.2396961504665345,0.7724357724650777,0.9824355387832806,0.4292606181583602,0.12424897605566379,0.3506754212651933,0.08600434482128583,0.34304159790382727,-0.004564851198198739,-0.027438111201771826,0.16566574898333905,0.09805152952159825,0.1950551851603533,0.6058370489994163,0.4449648748291264,-0.7750126798003076,-0.5078432006065682,0.1898994160414752,0.4301616878300418,-0.30939317449015624,0.07081256089811495,0.2931140704020595,0.17668372381804806,0.46361890904252645,0.3700696478579879,0.5442099233847508,-0.37883840152499276,0.6350332628676334,0.5052704182500969,0.17171443197350927,0.24874161089957697,0.13389138504863127,0.6692172640488239,0.19107923651729983,1.0383700986698745,0.29418546482365243,0.48797663127264945,0.6103681466806777
11-3051.06,0.7891230942204133,1.02066897477102,0.8750625940589608,0.6428379556435876,0.8203790069299504,0.5658067428190183,0.7879499982433082,0.7037597161872177,0.5670550531965773,0.7951534012658757,0.5804396185954457,0.9914938506644336,1.1919895441043944,0.8829086937075746,1.2359640883859857,1.0459368364122517,2.0854303749416747,1.266717503176717,0.87197520270032,1.0047432850228264,1.395756802214831,0.19311531095123072,0.066707852755015,-0.3133105687370003,0.24988075029018275,-0.007703492718773031,0.5608586520040263,0.6058370489994163,0.7866790338966738,1.3132846602074575,-1.0717810450904801,-1.38402019396272,-1.0157991309097791,-0.03842523246288167,0.07081256089811495,-0.5581004540372263,0.21599143870756937,-0.6470288102041296,-1.3063422828831044,0.320029705226693,-0.3533932887533878,0.12700984766780404,1.2964675943035673,1.1513083020155797,0.9080603690276742,0.38684456106934617,1.0945392260176023,0.9265494323969973,1.135797057627588,1.066672875985845,0.6939246849783184,0.6103681466806777
11-3061.00,0.5204263081302442,0.6240334178824254,0.3921656261701961,0.771727217783919,1.870200277472102,1.541153261107851,0.4328310569910385,0.6084271637589528,0.18132787156137928,0.4720713381708007,0.6880892499276567,1.0448789006739283,1.0506781650996488,0.4921071111037744,0.5495121104284121,-0.279297501908402,-0.3208943843151488,-1.1029467491440859,-0.5957456327518053,-0.10362233813272637,0.08600434482128583,-2.092268455550219,-1.998532165098756,-1.8932711230463701,-1.968501831575905,-1.6095320801274002,-1.3210724975544406,-1.2173452990125353,-1.3219097847183494,-1.3031581462086896,-1.0717810450904801,-1.38402019396272,-1.0157991309097791,-1.464988317543995,-1.2085832671221786,-1.3300331196920736,-1.3314536130694703,-0.6470288102041296,-1.3063422828831044,-1.2409024177199497,-1.076823371228826,-0.6051069109731353,-0.7514185752020431,-0.8569750135233574,-0.8685939766893247,-0.6658650601470885,-0.9152374075764372,-0.48749058599607337,-0.23108658161812595,-0.9308184839427864,1.1288974857179304,0.7022600194118322
11-3071.01,0.6120747487928008,0.8223514490646132,0.6336144178186128,0.9587348616516161,1.0220263023824219,0.8457249653706707,0.8771679438723542,1.0177908255732724,0.7246355712195853,0.6954259362362972,0.37472603983907876,0.5856967443894192,0.8510447604008641,-0.21047906683675785,-0.020735927054320768,0.10426405249071935,-0.21664906672095288,-0.06493666461621442,-0.5990744551299363,-0.5579200975306478,0.17865438521494467,-1.1027748993564324,-0.8879109948439926,-1.0348012924564358,-0.48698153582146,-0.4398401802929291,-1.3210724975544406,-1.2173452990125353,-1.3219097847183494,-2.0252858187498215,-1.0717810450904801,-1.38402019396272,-1.0157991309097791,-1.464988317543995,-2.646297974550532,-1.3300331196920736,-1.3314536130694703,-0.6470288102041296,-1.3063422828831044,-1.2409024177199497,0.31501251332844,0.03174248388896933,-1.1023321785000701,-0.8569750135233574,-0.8685939766893247,-0.2881449799080085,-0.9152374075764372,-0.6256802154417167,-0.6112423408336877,-0.9308184839427864,1.3482385420196064,0.9779853219922454
11-3071.02,0.25884997978808116,0.6909627210337669,0.31613551317120014,0.7173668433404149,0.525879921216305,0.494813347497814,0.6197777810581127,-0.3758581196750752,-0.05690927706634405,0.36536674259431784,-0.3094260095608612,0.5856967443894192,0.5952564441527356,0.19623070347528002,-0.5087746022652183,-0.5751840563932799,0.0961921952205581,0.9153802374760638,-0.524144702900116,-0.2571201273964366,-0.7394412414379788,-0.099742048178727,-0.19352592716269107,-0.7978882117574089,-0.18918808467065004,0.13298800992937435,0.44642939307787294,0.42729345521307405,0.30298128690188175,-0.5084696134449788,0.2594309011162483,0.1693905848174205,0.5128153641517623,0.3628060353892685,0.11908136157748994,0.3822275467813485,0.2533976250440812,-0.6470288102041296,0.3156833702456571,0.46535800066618577,-0.8886549303381108,-1.1092213069067727,-0.6047688338801712,0.9295778304690948,0.86140616449076,-0.1135939719056279,0.6851323854881541,-0.33184437409740564,-0.46071703901686123,1.0108689462690417,0.699894678249118,0.24854587920890825
11-3071.03,0.5204263081302442,0.5615848041719205,0.551240674221365,0.8435257670275735,0.7378892360648338,0.6349313442176562,0.7879499982433082,0.9390929704355078,0.645397797362238,0.4720713381708007,1.039986179327211,0.9914938506644336,0.8536728994491348,0.5879216840835557,0.5495121104284121,-0.07845858727523852,-1.0338114553157018,-0.06493666461621442,-0.0838772489658468,-0.888543273732692,-0.1438156927003951,-0.9217117202648816,-0.8879109948439926,-1.1713029431140505,-0.9284445212635606,-1.6095320801274002,-1.3210724975544406,-0.6091931183589859,-1.3219097847183494,-0.8843108986165672,-1.0717810450904801,-1.38402019396272,-1.0157991309097791,-0.37187733071234286,-0.7572043089727856,-0.841473792601252,-1.3314536130694703,-0.6470288102041296,-1.3063422828831044,-1.2409024177199497,-0.6161702586016836,-0.2826612245916927,-1.0443261333406442,-0.8569750135233574,-0.8685939766893247,-0.43970201798586783,-0.9152374075764372,-0.7090335644057846,-0.38323305119840095,-0.9308184839427864,0.6939246849783184,0.5195506479142769
11-3111.00,0.4341004793933629,0.6909627210337669,0.47365090148999967,0.9587348616516161,0.3142975492128586,0.494813347497814,-0.2120031573808127,-0.28000672866831905,-0.2690587771592188,-0.764718323459498,-0.41605917774950957,0.6404163194667606,0.9184846955840454,-0.5275422542351619,-0.6118079446920381,-1.0458510389137439,-1.0008792929069803,-1.1029467491440859,-1.5580138766801257,-1.5396548014301985,-1.4555064889296683,-1.221042189589267,-1.2028930850702237,-1.506428272902299,-1.184187892423766,-1.6095320801274002,-1.3210724975544406,-1.2173452990125353,-1.3219097847183494,-1.102997073982034,-1.0717810450904801,-1.38402019396272,-1.0157991309097791,-0.5364605514876346,-1.2085832671221786,-1.3300331196920736,-1.3314536130694703,-0.6470288102041296,-1.3063422828831044,-1.2409024177199497,-1.318866781243685,-1.7440229040383335,-1.3424350575936177,-0.8569750135233574,-0.8685939766893247,-2.4065761866376962,-0.9152374075764372,-1.079256796340575,-1.3952122828753324,-0.9308184839427864,0.699894678249118,0.6144362554682016
11-3121.00,0.9789968337558408,0.9530566177622936,0.8776332999689352,0.9587348616516161,1.2933162252621981,1.1908181721149222,0.7047048909390431,1.0177908255732724,0.8771829228092614,0.0416219186758899,0.9320098905828454,0.8049450602953007,0.9184846955840454,1.3180120474065147,1.2396961504665345,-0.279297501908402,-0.3208943843151488,-1.1029467491440859,-0.6661821128787161,-0.13602028624355206,-0.14937919938651387,-1.171241356221959,-1.2028930850702237,-0.9689215440594221,-1.3299011829789258,-1.6095320801274002,-1.3210724975544406,-1.2173452990125353,-1.3219097847183494,-0.1361588531902758,-1.0717810450904801,-1.38402019396272,-1.0157991309097791,-0.5364605514876346,-0.9805800288143749,-1.3300331196920736,-1.3314536130694703,-0.6470288102041296,-1.3063422828831044,-1.2409024177199497,0.7293603196724111,-0.3884664313785058,-1.5659711135911099,-0.8569750135233574,-0.8685939766893247,-0.8250351695786389,-0.3563544372849914,-1.0168919012692108,-0.8690077860174106,-0.9308184839427864,2.145552678044532,1.4094016049388414
11-3131.00,0.6120747487928008,0.7546923875311833,1.0228513112205992,1.2407531205003304,1.9372644454641885,1.822825593193334,0.6197777810581127,1.1005227615876396,0.8771829228092614,1.155417475239726,0.8215084076341946,0.4740584285323314,0.5952564441527356,1.6066752757107268,0.959940830029453,-0.279297501908402,-0.6174400384721599,-1.1029467491440859,-0.008736112869596963,-0.5579200975306478,-0.5019942509434373,-0.8598983419428076,-0.8879109948439926,-0.9598264837863812,-0.8158756931135335,-1.6095320801274002,-1.3210724975544406,-1.2173452990125353,-1.3219097847183494,-1.3031581462086896,-1.0717810450904801,-1.38402019396272,-1.0157991309097791,-1.464988317543995,-0.8519577114992202,-1.3300331196920736,-1.3314536130694703,-0.6470288102041296,-1.3063422828831044,-1.2409024177199497,0.04614147344814923,0.8059045860266247,-0.45778568924830726,-0.8569750135233574,-0.8685939766893247,-0.9967185998496376,-0.9152374075764372,-0.9354353543698006,-0.46071703901686123,-0.9308184839427864,1.649243791327787,1.9804217836839912
11-9013.01,0.701979679995552,0.025031362428055506,0.7968433934544434,0.5425852696616648,0.3226494286640906,0.781756394327159,0.6197777810581127,0.1255781954707562,0.34761793300597377,0.5977584070670935,1.137925313411909,-0.6815125697103748,0.394925962485625,-0.20794089044271996,-0.40721028828740646,0.29948563139878676,-0.42183272025614765,0.4292606181583602,0.28776487842765885,-0.10362233813272637,0.7017137448346618,0.4884857013670113,0.4776490508161954,0.33047219595675686,0.4724333766835269,0.6033304990980759,0.2458907196593387,-0.029282098824498625,-0.23746622025854386,-0.2235372557031625,0.3352751301298976,0.5128274306370862,-1.0157991309097791,0.1528793979789798,0.77846624942182,0.6163089661668749,0.7201715824347472,-0.6470288102041296,0.3023240720970207,0.26839036404505096,-0.3578448985717551,-0.3884664313785058,0.6436301521567671,0.7674601055490065,0.7807058177646031,0.43431465319842016,0.4792065763944235,0.4892865623309473,0.2615437162609635,0.5482049141637736,-0.04922516165785853,-0.030798276126838515
11-9013.02,0.23742233179542796,-0.1410711755749671,0.21797159302456445,0.0005629038425482637,0.17422950131135498,0.2053880941236334,0.962120717213903,1.0177908255732724,0.8047786000697317,0.14828436834008188,0.3361340409991909,0.8689608236657412,0.8510447604008641,-0.21047906683675785,-0.11397934407787538,0.19382564367239535,-0.5180204637960727,1.133025841943233,0.1450618270799718,-0.4283000818134051,0.33105154130944797,0.22791784992236333,0.4385389963352589,0.033305177076045044,0.8955569684125256,1.104018247674174,1.063431806838468,0.9840899115566181,1.063463799691742,0.739648046033347,1.2216753469405637,0.7733303819463194,-1.0157991309097791,0.641492437232991,0.5176262933941154,0.6163089661668749,0.17668372381804806,1.2759178694642646,0.7046183925088546,0.45130492967777763,-0.6161702586016836,0.23146815339208324,0.05911487812424666,1.2186457412924676,1.2769062563076776,0.9928626314213197,1.0945392260176023,0.4892865623309473,-0.05542302381306989,1.411557309598335,-0.12958451205229352,-0.3582501147374375
11-9013.03,0.4341004793933629,0.6909627210337669,0.47365090148999967,0.9587348616516161,0.6002551921388535,0.5658067428190183,0.7047048909390431,0.5322735222142945,0.645397797362238,0.5799817374589118,0.47875859141455873,0.4740584285323314,0.5952564441527356,0.5897292385687788,0.3553912785687356,0.3802791046002424,0.2969840873565394,0.8641113270531802,0.214548284614852,-0.2571201273964366,1.053631416899719,0.5644334209451042,0.6241591764275636,0.3991991642431296,0.6522783651432288,0.6398612778841787,0.4891549845263087,0.5363717761259827,0.34426137520989014,0.20220947206189469,-0.2968218759587142,0.3044272234613723,0.9438993448874966,0.5134096262503004,0.017441545155165255,0.17699069584375768,0.3505094819274578,-0.6470288102041296,0.3700696478579879,0.5722698371351843,-0.09360306751470931,0.6350332628676334,0.8704718664560066,1.1606591101389698,1.07347316555646,0.39335151225444437,1.1431212930607286,0.03605598570520096,0.6504196868891885,1.1507929931481105,0.372325695409175,0.14845449022454596
